,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
139,71,1547.260595,7.999999999999999e-32,1.927e-11.0356.0390,664.25950.720.000000,X,1,X,0,Q,21P,21,q50262049,112,9,4,0.0,41.0,43.0
140,71,1547.260595,3.73e-30,8.986e-10.0356.0390,664.25950.720.000000,X,1,X,0,Q,21P,21,d50262049,112,9,4,0.0,41.0,43.0
141,71,1547.6595630000002,1.17e-29,4.370e-09.0354.0380,791.03310.720.000000,X,1,X,0,Q,23Q,24,d50262049,112,9,4,0.0,49.0,49.0
142,71,1547.6595630000002,7.31e-30,2.730e-09.0354.0380,791.03310.720.000000,X,1,X,0,Q,23Q,24,q50262049,112,9,4,0.0,49.0,49.0
143,71,1547.661259,1.09e-29,4.441e-09.0354.0380,791.40310.720.000000,X,1,X,0,Q,23Q,22,d50262049,112,9,4,0.0,45.0,45.0
144,71,1547.661259,6.699999999999999e-30,2.730e-09.0354.0380,791.40310.720.000000,X,1,X,0,Q,23Q,22,q50262049,112,9,4,0.0,45.0,45.0
145,71,1547.665316,6.899999999999999e-30,2.715e-09.0354.0380,793.20870.720.000000,X,1,X,0,Q,23Q,23,q50262049,112,9,4,0.0,47.0,47.0
146,71,1547.665316,3.1699999999999997e-34,1.247e-13.0354.0380,793.20870.720.000000,X,1,X,0,Q,23Q,23,d50262049,112,9,4,0.0,47.0,47.0
147,71,1547.903626,1.2e-30,8.536e-10.0352.0370,931.74310.720.000000,X,1,X,0,Q,25R,24,d50262049,112,9,4,0.0,51.0,49.0
148,71,1547.903626,1.83e-32,1.302e-11.0352.0370,931.74310.720.000000,X,1,X,0,Q,25R,24,q50262049,112,9,4,0.0,51.0,49.0
149,71,1548.2399619999999,1.4599999999999999e-31,1.989e-11.0370.0400,546.70420.720.000000,X,1,X,0,Q,19R,19,q50662049,112,9,4,0.0,41.0,39.0
150,71,1548.2399619999999,5.7699999999999996e-30,7.860e-10.0370.0400,546.70420.720.000000,X,1,X,0,Q,19R,19,d50662049,112,9,4,0.0,41.0,39.0
151,71,1548.30954,1.7399999999999998e-32,1.236e-11.0352.0370,931.33720.720.000000,X,1,X,0,Q,25P,26,q50262049,112,9,4,0.0,51.0,53.0
152,71,1548.30954,1.17e-30,8.311e-10.0352.0370,931.33720.720.000000,X,1,X,0,Q,25P,26,d50262049,112,9,4,0.0,51.0,53.0
153,71,1548.538728,1.57e-31,2.371e-11.0370.0400,546.70420.720.000000,X,1,X,0,Q,19P,19,q50662049,112,9,4,0.0,37.0,39.0
154,71,1548.538728,6.0099999999999994e-30,9.075e-10.0370.0400,546.70420.720.000000,X,1,X,0,Q,19P,19,d50662049,112,9,4,0.0,37.0,39.0
155,71,1549.082548,1.26e-29,2.743e-09.0356.0390,662.10200.720.000000,X,1,X,0,Q,21Q,22,q50262049,112,9,4,0.0,45.0,45.0
156,71,1549.082548,2.02e-29,4.398e-09.0356.0390,662.10200.720.000000,X,1,X,0,Q,21Q,22,d50262049,112,9,4,0.0,45.0,45.0
157,71,1549.0842289999998,1.86e-29,4.452e-09.0356.0390,662.43590.720.000000,X,1,X,0,Q,21Q,20,d50262049,112,9,4,0.0,41.0,41.0
158,71,1549.0842289999998,1.14e-29,2.729e-09.0356.0390,662.43590.720.000000,X,1,X,0,Q,21Q,20,q50262049,112,9,4,0.0,41.0,41.0
159,71,1549.088277,1.18e-29,2.717e-09.0356.0390,664.25950.720.000000,X,1,X,0,Q,21Q,21,q50262049,112,9,4,0.0,43.0,43.0
160,71,1549.088277,6.489999999999999e-34,1.494e-13.0356.0390,664.25950.720.000000,X,1,X,0,Q,21Q,21,d50262049,112,9,4,0.0,43.0,43.0
161,71,1549.428604,2.72e-31,2.455e-11.0389.0410,440.56180.720.000000,X,1,X,0,Q,17R,17,q50662049,112,9,4,0.0,37.0,35.0
162,71,1549.428604,8.67e-30,7.824e-10.0389.0410,440.56180.720.000000,X,1,X,0,Q,17R,17,d50662049,112,9,4,0.0,37.0,35.0
163,71,1549.470899,2.2e-30,8.602e-10.0354.0380,791.40310.720.000000,X,1,X,0,Q,23R,22,d50262049,112,9,4,0.0,47.0,45.0
164,71,1549.470899,3.95e-32,1.544e-11.0354.0380,791.40310.720.000000,X,1,X,0,Q,23R,22,q50262049,112,9,4,0.0,47.0,45.0
165,71,1549.689973,9.06e-30,9.170e-10.0389.0410,440.56180.720.000000,X,1,X,0,Q,17P,17,d50662049,112,9,4,0.0,33.0,35.0
166,71,1549.689973,2.9499999999999997e-31,2.986e-11.0389.0410,440.56180.720.000000,X,1,X,0,Q,17P,17,q50662049,112,9,4,0.0,33.0,35.0
167,71,1549.8409570000001,2.13e-30,8.317e-10.0354.0380,791.03310.720.000000,X,1,X,0,Q,23P,24,d50262049,112,9,4,0.0,47.0,49.0
168,71,1549.8409570000001,3.7299999999999995e-32,1.457e-11.0354.0380,791.03310.720.000000,X,1,X,0,Q,23P,24,q50262049,112,9,4,0.0,47.0,49.0
169,71,1550.379035,2.03e-29,2.744e-09.0370.0400,544.56510.720.000000,X,1,X,0,Q,19Q,20,q50662049,112,9,4,0.0,41.0,41.0
170,71,1550.379035,3.2599999999999997e-29,4.407e-09.0370.0400,544.56510.720.000000,X,1,X,0,Q,19Q,20,d50662049,112,9,4,0.0,41.0,41.0
171,71,1550.380715,2.97e-29,4.455e-09.0370.0400,544.86220.720.000000,X,1,X,0,Q,19Q,18,d50662049,112,9,4,0.0,37.0,37.0
172,71,1550.380715,1.83e-29,2.745e-09.0370.0400,544.86220.720.000000,X,1,X,0,Q,19Q,18,q50662049,112,9,4,0.0,37.0,37.0
173,71,1550.384748,1.27e-33,1.824e-13.0370.0400,546.70420.720.000000,X,1,X,0,Q,19Q,19,d50662049,112,9,4,0.0,39.0,39.0
174,71,1550.384748,1.9e-29,2.728e-09.0370.0400,546.70420.720.000000,X,1,X,0,Q,19Q,19,q50662049,112,9,4,0.0,39.0,39.0
175,71,1550.491121,1.21e-29,7.737e-10.0404.0420,345.84950.720.000000,X,1,X,0,Q,15R,15,d50662049,112,9,4,0.0,33.0,31.0
176,71,1550.491121,4.86e-31,3.107e-11.0404.0420,345.84950.720.000000,X,1,X,0,Q,15R,15,q50662049,112,9,4,0.0,33.0,31.0
177,71,1550.714171,5.32e-31,3.872e-11.0404.0420,345.84950.720.000000,X,1,X,0,Q,15P,15,q50662049,112,9,4,0.0,29.0,31.0
178,71,1550.714171,1.2799999999999998e-29,9.316e-10.0404.0420,345.84950.720.000000,X,1,X,0,Q,15P,15,d50662049,112,9,4,0.0,29.0,31.0
179,71,1550.911911,3.78e-30,8.647e-10.0356.0390,662.43590.720.000000,X,1,X,0,Q,21R,20,d50262049,112,9,4,0.0,43.0,41.0
180,71,1550.911911,8.119999999999999e-32,1.857e-11.0356.0390,662.43590.720.000000,X,1,X,0,Q,21R,20,q50262049,112,9,4,0.0,43.0,41.0
181,71,1551.245734,3.6499999999999996e-30,8.339e-10.0356.0390,662.10200.720.000000,X,1,X,0,Q,21P,22,d50262049,112,9,4,0.0,43.0,45.0
182,71,1551.245734,7.63e-32,1.743e-11.0356.0390,662.10200.720.000000,X,1,X,0,Q,21P,22,q50262049,112,9,4,0.0,43.0,45.0
183,71,1551.427675,8.32e-31,4.044e-11.0417.0430,262.58270.720.000000,X,1,X,0,Q,13R,13,q50662049,112,9,4,0.0,29.0,27.0
184,71,1551.427675,1.5799999999999999e-29,7.679e-10.0417.0430,262.58270.720.000000,X,1,X,0,Q,13R,13,d50662049,112,9,4,0.0,29.0,27.0
185,71,1551.5490220000002,3.0799999999999997e-29,2.759e-09.0389.0410,438.44130.720.000000,X,1,X,0,Q,17Q,18,q50662049,112,9,4,0.0,37.0,37.0
186,71,1551.5490220000002,4.92e-29,4.407e-09.0389.0410,438.44130.720.000000,X,1,X,0,Q,17Q,18,d50662049,112,9,4,0.0,37.0,37.0
187,71,1551.550721,2.7399999999999997e-29,2.755e-09.0389.0410,438.70100.720.000000,X,1,X,0,Q,17Q,16,q50662049,112,9,4,0.0,33.0,33.0
188,71,1551.550721,4.4499999999999995e-29,4.474e-09.0389.0410,438.70100.720.000000,X,1,X,0,Q,17Q,16,d50662049,112,9,4,0.0,33.0,33.0
189,71,1551.5547279999998,2.3699999999999997e-33,2.267e-13.0389.0410,440.56180.720.000000,X,1,X,0,Q,17Q,17,d50662049,112,9,4,0.0,35.0,35.0
190,71,1551.5547279999998,2.85e-29,2.726e-09.0389.0410,440.56180.720.000000,X,1,X,0,Q,17Q,17,q50662049,112,9,4,0.0,35.0,35.0
191,71,1551.6110609999998,9.229999999999998e-31,5.205e-11.0417.0430,262.58270.720.000000,X,1,X,0,Q,13P,13,q50662049,112,9,4,0.0,25.0,27.0
192,71,1551.6110609999998,1.6699999999999999e-29,9.417e-10.0417.0430,262.58270.720.000000,X,1,X,0,Q,13P,13,d50662049,112,9,4,0.0,25.0,27.0
193,71,1552.226735,1.5999999999999999e-31,2.283e-11.0370.0400,544.86220.720.000000,X,1,X,0,Q,19R,18,q50662049,112,9,4,0.0,39.0,37.0
194,71,1552.226735,6.08e-30,8.674e-10.0370.0400,544.86220.720.000000,X,1,X,0,Q,19R,18,d50662049,112,9,4,0.0,39.0,37.0
195,71,1552.238529,1.3799999999999999e-30,5.493e-11.0431.0440,190.77480.720.000000,X,1,X,0,Q,11R,11,q50662049,112,9,4,0.0,25.0,23.0
196,71,1552.238529,1.9e-29,7.563e-10.0431.0440,190.77480.720.000000,X,1,X,0,Q,11R,11,d50662049,112,9,4,0.0,25.0,23.0
197,71,1552.380182,2.03e-29,9.622e-10.0431.0440,190.77480.720.000000,X,1,X,0,Q,11P,11,d50662049,112,9,4,0.0,21.0,23.0
198,71,1552.380182,1.55e-30,7.347e-11.0431.0440,190.77480.720.000000,X,1,X,0,Q,11P,11,q50662049,112,9,4,0.0,21.0,23.0
199,71,1552.390341,2.21e-29,8.872e-09.0570.0570,3.96110.970.000000,X,1,X,0,Q,1P,1,d50662049,112,9,4,0.0,1.0,3.0
200,71,1552.52382,1.49e-31,2.123e-11.0370.0400,544.56510.720.000000,X,1,X,0,Q,19P,20,q50662049,112,9,4,0.0,39.0,41.0
201,71,1552.52382,5.85e-30,8.337e-10.0370.0400,544.56510.720.000000,X,1,X,0,Q,19P,20,d50662049,112,9,4,0.0,39.0,41.0
202,71,1552.592508,4.3499999999999995e-29,2.761e-09.0404.0420,343.74810.720.000000,X,1,X,0,Q,15Q,16,q50662049,112,9,4,0.0,33.0,33.0
203,71,1552.592508,6.95e-29,4.411e-09.0404.0420,343.74810.720.000000,X,1,X,0,Q,15Q,16,d50662049,112,9,4,0.0,33.0,33.0
204,71,1552.594251,6.199999999999999e-29,4.482e-09.0404.0420,343.96940.720.000000,X,1,X,0,Q,15Q,14,d50662049,112,9,4,0.0,29.0,29.0
205,71,1552.594251,3.81e-29,2.754e-09.0404.0420,343.96940.720.000000,X,1,X,0,Q,15Q,14,q50662049,112,9,4,0.0,29.0,29.0
206,71,1552.598219,3.99e-29,2.723e-09.0404.0420,345.84950.720.000000,X,1,X,0,Q,15Q,15,q50662049,112,9,4,0.0,31.0,31.0
207,71,1552.598219,4.24e-33,2.894e-13.0404.0420,345.84950.720.000000,X,1,X,0,Q,15Q,15,d50662049,112,9,4,0.0,31.0,31.0
208,71,1552.924145,2.09e-29,7.393e-10.0444.0450,130.43750.720.000000,X,1,X,0,Q,9R,9,d50662049,112,9,4,0.0,21.0,19.0
209,71,1552.924145,2.2099999999999998e-30,7.818e-11.0444.0450,130.43750.720.000000,X,1,X,0,Q,9R,9,q50662049,112,9,4,0.0,21.0,19.0
210,71,1553.02064,2.5599999999999998e-30,1.119e-10.0444.0450,130.43750.720.000000,X,1,X,0,Q,9P,9,q50662049,112,9,4,0.0,17.0,19.0
211,71,1553.02064,2.26e-29,9.877e-10.0444.0450,130.43750.720.000000,X,1,X,0,Q,9P,9,d50662049,112,9,4,0.0,17.0,19.0
212,71,1553.415475,3e-31,2.851e-11.0389.0410,438.70100.720.000000,X,1,X,0,Q,17R,16,q50662049,112,9,4,0.0,35.0,33.0
213,71,1553.415475,9.17e-30,8.714e-10.0389.0410,438.70100.720.000000,X,1,X,0,Q,17R,16,d50662049,112,9,4,0.0,35.0,33.0
214,71,1553.485423,2.06e-29,7.104e-10.0460.0460,81.58050.720.000000,X,1,X,0,Q,7R,7,d50662049,112,9,4,0.0,17.0,15.0
215,71,1553.485423,3.49e-30,1.204e-10.0460.0460,81.58050.720.000000,X,1,X,0,Q,7R,7,q50662049,112,9,4,0.0,17.0,15.0
216,71,1553.509489,5.73e-29,2.764e-09.0417.0430,260.50090.720.000000,X,1,X,0,Q,13Q,14,q50662049,112,9,4,0.0,29.0,29.0
217,71,1553.509489,9.16e-29,4.419e-09.0417.0430,260.50090.720.000000,X,1,X,0,Q,13Q,14,d50662049,112,9,4,0.0,29.0,29.0
218,71,1553.511316,8.03e-29,4.497e-09.0417.0430,260.68240.720.000000,X,1,X,0,Q,13Q,12,d50662049,112,9,4,0.0,25.0,25.0
219,71,1553.511316,4.9099999999999996e-29,2.750e-09.0417.0430,260.68240.720.000000,X,1,X,0,Q,13Q,12,q50662049,112,9,4,0.0,25.0,25.0
220,71,1553.515222,5.18e-29,2.711e-09.0417.0430,262.58270.720.000000,X,1,X,0,Q,13Q,13,q50662049,112,9,4,0.0,27.0,27.0
221,71,1553.515222,7.31e-33,3.826e-13.0417.0430,262.58270.720.000000,X,1,X,0,Q,13Q,13,d50662049,112,9,4,0.0,27.0,27.0
222,71,1553.5304310000001,2.29e-29,1.033e-09.0460.0460,81.58050.720.000000,X,1,X,0,Q,7P,7,d50662049,112,9,4,0.0,13.0,15.0
223,71,1553.5304310000001,4.21e-30,1.899e-10.0460.0460,81.58050.720.000000,X,1,X,0,Q,7P,7,q50662049,112,9,4,0.0,13.0,15.0
224,71,1553.675146,8.77e-30,8.326e-10.0389.0410,438.44130.720.000000,X,1,X,0,Q,17P,18,d50662049,112,9,4,0.0,35.0,37.0
225,71,1553.675146,2.7799999999999998e-31,2.639e-11.0389.0410,438.44130.720.000000,X,1,X,0,Q,17P,18,q50662049,112,9,4,0.0,35.0,37.0
226,71,1553.903957,2.04e-29,1.109e-09.0481.0480,44.21170.720.000000,X,1,X,0,Q,5P,5,d50662049,112,9,4,0.0,9.0,11.0
227,71,1553.903957,7.17e-30,3.897e-10.0481.0480,44.21170.720.000000,X,1,X,0,Q,5P,5,q50662049,112,9,4,0.0,9.0,11.0
228,71,1553.9243689999998,1.77e-29,6.660e-10.0481.0480,44.21170.720.000000,X,1,X,0,Q,5R,5,d50662049,112,9,4,0.0,13.0,11.0
229,71,1553.9243689999998,5.5399999999999995e-30,2.085e-10.0481.0480,44.21170.720.000000,X,1,X,0,Q,5R,5,q50662049,112,9,4,0.0,13.0,11.0
230,71,1554.1173310000001,1.4999999999999998e-29,1.294e-09.0514.0520,18.33720.720.000000,X,1,X,0,Q,3P,3,d50662049,112,9,4,0.0,5.0,7.0
231,71,1554.1173310000001,1.3999999999999998e-29,1.208e-09.0514.0520,18.33720.720.000000,X,1,X,0,Q,3P,3,q50662049,112,9,4,0.0,5.0,7.0
232,71,1554.24658,1.22e-29,5.850e-10.0514.0520,18.33720.720.000000,X,1,X,0,Q,3R,3,d50662049,112,9,4,0.0,9.0,7.0
233,71,1554.24658,9.3e-30,4.459e-10.0514.0520,18.33720.720.000000,X,1,X,0,Q,3R,3,q50662049,112,9,4,0.0,9.0,7.0
234,71,1554.267132,1.5099999999999998e-29,6.021e-09.0570.0570,2.08430.970.000000,X,1,X,0,Q,1O,2,q50662049,112,9,4,0.0,1.0,5.0
235,71,1554.29996,1.12e-28,4.426e-09.0431.0440,188.71340.720.000000,X,1,X,0,Q,11Q,12,d50662049,112,9,4,0.0,25.0,25.0
236,71,1554.29996,6.99e-29,2.762e-09.0431.0440,188.71340.720.000000,X,1,X,0,Q,11Q,12,q50662049,112,9,4,0.0,25.0,25.0
237,71,1554.3019279999999,9.59e-29,4.514e-09.0431.0440,188.85310.720.000000,X,1,X,0,Q,11Q,10,d50662049,112,9,4,0.0,21.0,21.0
238,71,1554.3019279999999,5.83e-29,2.744e-09.0431.0440,188.85310.720.000000,X,1,X,0,Q,11Q,10,q50662049,112,9,4,0.0,21.0,21.0
239,71,1554.305738,1.2199999999999999e-32,5.293e-13.0431.0440,190.77480.720.000000,X,1,X,0,Q,11Q,11,d50662049,112,9,4,0.0,23.0,23.0
240,71,1554.305738,6.199999999999999e-29,2.690e-09.0431.0440,190.77480.720.000000,X,1,X,0,Q,11Q,11,q50662049,112,9,4,0.0,23.0,23.0
241,71,1554.475948,1.92e-29,1.546e-09.0570.0570,3.96110.970.000000,X,1,X,0,Q,1R,1,q50662049,112,9,4,0.0,5.0,3.0
242,71,1554.475948,4.4199999999999995e-30,3.558e-10.0570.0570,3.96110.970.000000,X,1,X,0,Q,1R,1,d50662049,112,9,4,0.0,5.0,3.0
243,71,1554.478299,1.2899999999999998e-29,8.745e-10.0404.0420,343.96940.720.000000,X,1,X,0,Q,15R,14,d50662049,112,9,4,0.0,31.0,29.0
244,71,1554.478299,5.399999999999999e-31,3.661e-11.0404.0420,343.96940.720.000000,X,1,X,0,Q,15R,14,q50662049,112,9,4,0.0,31.0,29.0
245,71,1554.699605,4.95e-31,3.353e-11.0404.0420,343.74810.720.000000,X,1,X,0,Q,15P,16,q50662049,112,9,4,0.0,31.0,33.0
246,71,1554.699605,1.23e-29,8.332e-10.0404.0420,343.74810.720.000000,X,1,X,0,Q,15P,16,d50662049,112,9,4,0.0,31.0,33.0
247,71,1554.963909,1.26e-28,4.425e-09.0444.0450,128.39770.720.000000,X,1,X,0,Q,9Q,10,d50662049,112,9,4,0.0,21.0,21.0
248,71,1554.963909,7.83e-29,2.750e-09.0444.0450,128.39770.720.000000,X,1,X,0,Q,9Q,10,q50662049,112,9,4,0.0,21.0,21.0
249,71,1554.966116,1.04e-28,4.514e-09.0444.0450,128.49200.720.000000,X,1,X,0,Q,9Q,8,d50662049,112,9,4,0.0,17.0,17.0
250,71,1554.966116,6.26e-29,2.717e-09.0444.0450,128.49200.720.000000,X,1,X,0,Q,9Q,8,q50662049,112,9,4,0.0,17.0,17.0
251,71,1554.969769,6.75e-29,2.646e-09.0444.0450,130.43750.720.000000,X,1,X,0,Q,9Q,9,q50662049,112,9,4,0.0,19.0,19.0
252,71,1554.969769,1.98e-32,7.762e-13.0444.0450,130.43750.720.000000,X,1,X,0,Q,9Q,9,d50662049,112,9,4,0.0,19.0,19.0
253,71,1555.415477,1.69e-29,8.786e-10.0417.0430,260.68240.720.000000,X,1,X,0,Q,13R,12,d50662049,112,9,4,0.0,27.0,25.0
254,71,1555.415477,9.38e-31,4.876e-11.0417.0430,260.68240.720.000000,X,1,X,0,Q,13R,12,q50662049,112,9,4,0.0,27.0,25.0
255,71,1555.501311,1.29e-28,4.417e-09.0460.0460,79.56460.720.000000,X,1,X,0,Q,7Q,8,d50662049,112,9,4,0.0,17.0,17.0
256,71,1555.501311,7.96e-29,2.725e-09.0460.0460,79.56460.720.000000,X,1,X,0,Q,7Q,8,q50662049,112,9,4,0.0,17.0,17.0
257,71,1555.5039359999998,5.93e-29,2.656e-09.0460.0460,79.60700.720.000000,X,1,X,0,Q,7Q,6,q50662049,112,9,4,0.0,13.0,13.0
258,71,1555.5039359999998,1.02e-28,4.568e-09.0460.0460,79.60700.720.000000,X,1,X,0,Q,7Q,6,d50662049,112,9,4,0.0,13.0,13.0
259,71,1555.507316,3.18e-32,1.246e-12.0460.0460,81.58050.720.000000,X,1,X,0,Q,7Q,7,d50662049,112,9,4,0.0,15.0,15.0
260,71,1555.507316,6.51e-29,2.551e-09.0460.0460,81.58050.720.000000,X,1,X,0,Q,7Q,7,q50662049,112,9,4,0.0,15.0,15.0
261,71,1555.597036,1.5999999999999999e-29,8.312e-10.0417.0430,260.50090.720.000000,X,1,X,0,Q,13P,14,d50662049,112,9,4,0.0,27.0,29.0
262,71,1555.597036,8.479999999999998e-31,4.406e-11.0417.0430,260.50090.720.000000,X,1,X,0,Q,13P,14,q50662049,112,9,4,0.0,27.0,29.0
263,71,1555.91211,7.15e-29,2.671e-09.0481.0480,42.22400.720.000000,X,1,X,0,Q,5Q,6,q50662049,112,9,4,0.0,13.0,13.0
264,71,1555.91211,1.17e-28,4.371e-09.0481.0480,42.22400.720.000000,X,1,X,0,Q,5Q,6,d50662049,112,9,4,0.0,13.0,13.0
265,71,1555.915551,4.6099999999999995e-29,2.488e-09.0481.0480,42.20010.720.000000,X,1,X,0,Q,5Q,4,q50662049,112,9,4,0.0,9.0,9.0
266,71,1555.915551,8.52e-29,4.597e-09.0481.0480,42.20010.720.000000,X,1,X,0,Q,5Q,4,d50662049,112,9,4,0.0,9.0,9.0
267,71,1555.918381,5.23e-32,2.332e-12.0481.0480,44.21170.720.000000,X,1,X,0,Q,5Q,5,d50662049,112,9,4,0.0,11.0,11.0
268,71,1555.918381,5.25e-29,2.341e-09.0481.0480,44.21170.720.000000,X,1,X,0,Q,5Q,5,q50662049,112,9,4,0.0,11.0,11.0
269,71,1556.0669,4.2599999999999994e-32,3.650e-12.0514.0520,16.38760.720.000000,X,1,X,0,Q,3O,4,q50662049,112,9,4,0.0,5.0,9.0
270,71,1556.196149,9.139999999999999e-29,4.352e-09.0514.0520,16.38760.720.000000,X,1,X,0,Q,3Q,4,d50662049,112,9,4,0.0,9.0,9.0
271,71,1556.196149,5.3e-29,2.524e-09.0514.0520,16.38760.720.000000,X,1,X,0,Q,3Q,4,q50662049,112,9,4,0.0,9.0,9.0
272,71,1556.201649,2.01e-29,1.722e-09.0514.0520,16.25290.720.000000,X,1,X,0,Q,3Q,2,q50662049,112,9,4,0.0,5.0,5.0
273,71,1556.201649,5.49e-29,4.702e-09.0514.0520,16.25290.720.000000,X,1,X,0,Q,3Q,2,d50662049,112,9,4,0.0,5.0,5.0
274,71,1556.2029630000002,2.7399999999999997e-29,1.693e-09.0514.0520,18.33720.720.000000,X,1,X,0,Q,3Q,3,q50662049,112,9,4,0.0,7.0,7.0
275,71,1556.2029630000002,9.439999999999999e-32,5.834e-12.0514.0520,18.33720.720.000000,X,1,X,0,Q,3Q,3,d50662049,112,9,4,0.0,7.0,7.0
276,71,1556.227484,2.06e-29,8.876e-10.0431.0440,188.85310.720.000000,X,1,X,0,Q,11R,10,d50662049,112,9,4,0.0,23.0,21.0
277,71,1556.227484,1.58e-30,6.808e-11.0431.0440,188.85310.720.000000,X,1,X,0,Q,11R,10,q50662049,112,9,4,0.0,23.0,21.0
278,71,1556.330898,5.28e-32,2.513e-12.0514.0520,16.25290.720.000000,X,1,X,0,Q,3S,2,q50662049,112,9,4,0.0,9.0,5.0
